dt,value,veh_class,dir,location,category
2022-05-10 00:00:00,13,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 00:15:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 00:15:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:15:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:15:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:15:00,3,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 00:15:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:15:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:15:00,21,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 00:30:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 00:30:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 00:30:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:30:00,5,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:30:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:30:00,4,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 00:30:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:30:00,3,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:30:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:30:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 00:45:00,2,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 00:45:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:45:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:45:00,8,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:45:00,3,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 00:45:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 00:45:00,5,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 00:45:00,15,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 00:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 01:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 01:00:00,2,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 01:00:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:00:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:00:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:00:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:00:00,0,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:00:00,10,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:15:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:15:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:15:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:15:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 01:15:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:15:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:15:00,17,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 01:30:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:30:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:30:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:30:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 01:30:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:30:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 01:30:00,27,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:30:00,3,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 01:45:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 01:45:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 01:45:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 01:45:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:45:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 01:45:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 01:45:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 01:45:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 02:00:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:00:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:00:00,4,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 02:00:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:00:00,35,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 02:15:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:15:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:15:00,7,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:15:00,3,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 02:15:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:15:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:15:00,21,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 02:30:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:30:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:30:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:30:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:30:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:30:00,24,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:45:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 02:45:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:45:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:45:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 02:45:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 02:45:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 02:45:00,11,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:00:00,0,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:00:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 03:00:00,3,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 03:30:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 03:30:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 03:30:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:30:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 03:30:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 03:30:00,1,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:45:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 03:45:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:45:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 03:45:00,0,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 03:45:00,2,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 03:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 04:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 04:00:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 04:00:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 04:00:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:00:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 04:00:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 04:00:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:00:00,2,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 04:15:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 04:15:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:15:00,4,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 04:15:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 04:15:00,11,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 04:30:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:30:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 04:30:00,4,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:30:00,4,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 04:45:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 04:45:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 04:45:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 04:45:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:45:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 04:45:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 04:45:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 04:45:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 04:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 05:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:00:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:00:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:00:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:00:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:00:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 05:00:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:00:00,0,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:00:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:00:00,4,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 05:15:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:15:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:15:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:15:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:15:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 05:15:00,1,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:15:00,3,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:15:00,11,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:15:00,7,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 05:30:00,3,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:30:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 05:30:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:30:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:30:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:30:00,14,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:30:00,6,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 05:30:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:30:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:30:00,20,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:30:00,13,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 05:45:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 05:45:00,11,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 05:45:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:45:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:45:00,19,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:45:00,11,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 05:45:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 05:45:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 05:45:00,22,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 05:45:00,7,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 06:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:00:00,7,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:00:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:00:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:00:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:00:00,13,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:00:00,7,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 06:00:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:00:00,0,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:00:00,17,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:00:00,10,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 06:15:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:15:00,3,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:15:00,13,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:15:00,2,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:15:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:15:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:15:00,21,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:15:00,12,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 06:15:00,4,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:15:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:15:00,32,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:15:00,15,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 06:30:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:30:00,2,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:30:00,6,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:30:00,3,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:30:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:30:00,10,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:30:00,25,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:30:00,11,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 06:30:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:30:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:30:00,38,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:30:00,8,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 06:45:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:45:00,4,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:45:00,12,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 06:45:00,11,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 06:45:00,5,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:45:00,14,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:45:00,39,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:45:00,11,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 06:45:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 06:45:00,15,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 06:45:00,61,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 06:45:00,19,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 07:00:00,8,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:00:00,5,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:00:00,26,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:00:00,5,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:00:00,12,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:00:00,49,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:00:00,16,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 07:00:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:00:00,14,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:00:00,45,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:00:00,11,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 07:15:00,6,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:15:00,5,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:15:00,17,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:15:00,4,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:15:00,9,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:15:00,13,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:15:00,48,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:15:00,21,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 07:15:00,12,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:15:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:15:00,65,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:15:00,19,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 07:30:00,5,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:30:00,8,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:30:00,20,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:30:00,4,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:30:00,12,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:30:00,19,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:30:00,62,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:30:00,23,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 07:30:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:30:00,10,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:30:00,86,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:30:00,21,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 07:45:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:45:00,27,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:45:00,13,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 07:45:00,13,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 07:45:00,11,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:45:00,20,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:45:00,79,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:45:00,16,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 07:45:00,29,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 07:45:00,24,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 07:45:00,125,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 07:45:00,54,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 08:00:00,8,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:00:00,13,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:00:00,16,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:00:00,18,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:00:00,12,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:00:00,14,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:00:00,48,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 08:00:00,17,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 08:00:00,16,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:00:00,8,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:00:00,68,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 08:00:00,20,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 08:15:00,7,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:15:00,10,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:15:00,10,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:15:00,11,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:15:00,15,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:15:00,18,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:15:00,59,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 08:15:00,30,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 08:15:00,17,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:15:00,20,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:15:00,86,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-05-10 08:15:00,40,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-05-10 08:30:00,5,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:30:00,9,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:30:00,21,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-05-10 08:30:00,13,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-05-10 08:30:00,15,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:30:00,22,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:30:00,51,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-05-10 08:30:00,27,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-05-10 08:30:00,20,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-05-10 08:30:00,21,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-05-10 08:30:00,88,person,south_to_north,NclNorthumberlandStMonumentMall,flow
